,name,homepage,resource,labels,category,description,projectrank,show,github_id,pypi_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank_placing,updated_github_id,github_release_downloads,trending,gitlab_id,gitlab_url
234,Zango,https://github.com/Healthlane-Technologies/Zango,,[],project-templates,Django meta-framework for building enterprise-ready custom business applications.,13,True,Healthlane-Technologies/Zango,,https://github.com/Healthlane-Technologies/Zango,,2023-06-17 18:28:26,2025-08-26 06:49:12,2025-06-17 14:53:04,146.0,2.0,64.0,8.0,358.0,25.0,28.0,327.0,2025-06-17 14:54:36,0.6.1,16.0,6.0,6.0,15.0,,,,2.0,,,,,
235,django-optimistic-lock,https://github.com/gavinwahl/django-optimistic-lock,,[],locking,Offline optimistic locking for Django.,13,False,gavinwahl/django-optimistic-lock,django-optimistic-lock,https://github.com/gavinwahl/django-optimistic-lock,BSD-2-Clause,2013-04-08 02:27:12,2020-11-22 15:50:03,2019-01-02 20:50:21,44.0,,21.0,2.0,8.0,1.0,4.0,121.0,,,,19.0,19.0,4.0,https://pypi.org/project/django-optimistic-lock,3858.0,3858.0,3.0,,,,,
236,drf-stripe-subscription,https://github.com/oscarychen/drf-stripe-subscription,,[],payment-subscriptions,An out-of-box Django REST framework solution for payment and subscription management using Stripe.,13,True,oscarychen/drf-stripe-subscription,drf-stripe-subscription,https://github.com/oscarychen/drf-stripe-subscription,MIT,2022-01-07 05:42:18,2025-08-20 13:56:25,2025-08-20 13:56:25,54.0,1.0,19.0,5.0,23.0,3.0,20.0,120.0,2024-11-16 03:48:42,1.2.2,17.0,,,7.0,https://pypi.org/project/drf-stripe-subscription,1688.0,1688.0,3.0,,,,,
237,django-sms,https://github.com/roaldnefs/django-sms,,[],messaging,A Django app for sending SMS with interchangeable backends.,13,True,roaldnefs/django-sms,django-sms,https://github.com/roaldnefs/django-sms,BSD-3-Clause,2021-01-12 18:16:13,2024-01-07 19:43:51,2024-01-07 19:43:51,36.0,,13.0,1.0,25.0,7.0,9.0,57.0,2023-12-31 11:52:23,0.7.0,7.0,,,3.0,https://pypi.org/project/django-sms,18794.0,18794.0,3.0,,,,,
238,django-flutterwave,https://github.com/bdelate/django-flutterwave,,[],payment-subscriptions,Django integration for Flutterwave Rave payments and subscriptions.,13,True,bdelate/django-flutterwave,django-flutterwave,https://github.com/bdelate/django-flutterwave,MIT,2019-07-29 15:03:20,2022-12-08 08:56:27,2020-12-29 06:31:43,57.0,,12.0,5.0,11.0,,4.0,23.0,2020-12-29 06:34:01,0.3.0,5.0,54.0,54.0,,https://pypi.org/project/django-flutterwave,,,3.0,,,,,
239,taiga,https://github.com/kaleidos-ventures/taiga,,[],project-management-framework,Taiga is a free and open-source project management for cross-functional agile teams.,12,True,kaleidos-ventures/taiga,,https://github.com/kaleidos-ventures/taiga,MPL-2.0,2022-12-30 09:20:03,2023-12-13 09:37:30,2023-12-13 09:37:29,2124.0,,65.0,16.0,566.0,,,515.0,,,,,,11.0,,,,3.0,,,,,
240,django-fastdev,https://github.com/boxed/django-fastdev,,[],development,"An app to make it safer, faster and more fun to develop in Django.",12,True,boxed/django-fastdev,django-fastdev,https://github.com/boxed/django-fastdev,BSD-3-Clause,2020-08-07 11:45:15,2025-05-15 07:35:39,2025-05-15 07:35:39,126.0,,15.0,8.0,23.0,16.0,18.0,194.0,,,,,,11.0,https://pypi.org/project/django-fastdev,3761.0,3761.0,3.0,,,,,
241,django-unique-user-email,https://github.com/carltongibson/django-unique-user-email,,[],custom-user,Enable login-by-email with the default User model for your Django project by making auth.User.email unique.,12,True,carltongibson/django-unique-user-email,django-unique-user-email,https://github.com/carltongibson/django-unique-user-email,MIT,2023-10-06 06:50:32,2024-10-09 05:51:58,2024-10-09 05:51:57,17.0,,6.0,7.0,5.0,6.0,4.0,143.0,,,,17.0,17.0,4.0,https://pypi.org/project/django-unique-user-email,1837.0,1837.0,3.0,,,,,
242,dj-paddle,https://github.com/paddle-python/dj-paddle,,[],payment-subscriptions,Django + Paddle made Easy!.,12,True,paddle-python/dj-paddle,dj-paddle,https://github.com/paddle-python/dj-paddle,MIT,2020-01-03 12:26:15,2023-07-25 14:48:50,2021-03-26 12:22:49,54.0,,33.0,5.0,20.0,14.0,11.0,83.0,2021-02-26 16:41:04,0.1.2,2.0,,,7.0,https://pypi.org/project/dj-paddle,62.0,62.0,3.0,,,,,
243,django-harlequin,https://github.com/adamchainz/django-harlequin,,[],development,"Launch Harlequin, the SQL IDE for your Terminal, with your Django database configuration.",12,True,adamchainz/django-harlequin,django-harlequin,https://github.com/adamchainz/django-harlequin,MIT,2024-05-05 21:24:46,2025-08-11 11:04:09,2025-08-11 11:04:09,94.0,7.0,3.0,2.0,67.0,1.0,,82.0,,,,8.0,8.0,5.0,https://pypi.org/project/django-harlequin,2479.0,2479.0,3.0,,,,,
244,iotcore,https://github.com/tomvictor/iotcore,,[],mqtt,"MQTT Broker and IoT Capabilities written in Rust for Python, Django and FastAPI.",12,True,tomvictor/iotcore,iotcore,https://github.com/tomvictor/iotcore,MIT,2016-08-13 11:16:56,2024-08-20 11:35:52,2024-02-01 12:56:39,127.0,,6.0,7.0,50.0,1.0,3.0,51.0,2023-09-16 08:52:21,0.3.0,8.0,4.0,4.0,2.0,https://pypi.org/project/iotcore,854.0,854.0,1.0,,,,,
245,django-ninja-apikey,https://github.com/mawassk/django-ninja-apikey,,[],restful-api-ninja,Easy to use API key authentication for Django Ninja REST Framework.,12,True,mawassk/django-ninja-apikey,django-ninja-apikey,https://github.com/mawassk/django-ninja-apikey,MIT,2021-07-13 08:29:30,2023-07-23 22:51:51,2021-08-27 13:54:10,39.0,,11.0,2.0,12.0,2.0,1.0,43.0,2021-08-16 12:00:23,0.2.1,2.0,7.0,7.0,,https://pypi.org/project/django-ninja-apikey,1597.0,1597.0,3.0,,,,,
246,sidewinder,https://github.com/stribny/sidewinder,,[],project-templates,"Django starter kit that focuses on good defaults, developer experience, and deployment. Updated for Django 5.2.",11,True,stribny/sidewinder,,https://github.com/stribny/sidewinder,MIT,2022-12-25 13:51:45,2025-08-13 19:01:20,2025-08-13 18:54:33,95.0,6.0,14.0,4.0,4.0,5.0,25.0,224.0,,,,,,,,,,2.0,,,,,
247,django-authorizenet,https://github.com/zen4ever/django-authorizenet,,[],payment-subscriptions,Django and Authorize.NET payment gateway integration.,11,False,zen4ever/django-authorizenet,django-authorizenet,https://github.com/zen4ever/django-authorizenet,MIT,2009-06-23 07:07:33,2021-07-04 23:37:45,2013-07-28 04:17:49,182.0,,31.0,8.0,24.0,1.0,5.0,87.0,,,,5.0,5.0,10.0,https://pypi.org/project/django-authorizenet,13.0,13.0,3.0,,,,,
248,django_injector,https://github.com/blubber/django_injector,,[],dependency-injection,Dependency injection in Django.,11,True,blubber/django_injector,django_injector,https://github.com/blubber/django_injector,BSD-2-Clause,2019-04-27 13:10:05,2024-04-09 08:54:03,2024-04-09 08:09:26,49.0,,7.0,3.0,15.0,,10.0,55.0,,,,,,7.0,https://pypi.org/project/django_injector,2027.0,2027.0,3.0,,,,,
249,django-encrypted-model-fields,https://gitlab.com/lansharkconsulting/django/django-encrypted-model-fields,,[],encrpyted-fields,A set of fields that wrap standard Django fields with encryption provided by the python cryptography library.,11,False,,django-encrypted-model-fields,,,2018-06-05 14:35:48,2018-06-05 14:35:48,,,,26.0,,,6.0,20.0,32.0,,,4.0,,,,https://pypi.org/project/django-encrypted-model-fields,237152.0,237152.0,3.0,,,,lansharkconsulting/django/django-encrypted-model-fields,https://gitlab.com/lansharkconsulting/django/django-encrypted-model-fields
250,django-oauth-login,https://github.com/dropseed/django-oauth-login,,[],authentication-authorization,A minimal app that adds OAuth login support to your Django project.,11,False,dropseed/django-oauth-login,django-oauth-login,https://github.com/dropseed/django-oauth-login,MIT,2022-03-17 20:18:15,2024-10-16 15:01:30,2024-10-16 15:01:30,42.0,,3.0,3.0,22.0,1.0,2.0,17.0,2023-08-04 16:11:25,0.2.4,7.0,,,5.0,https://pypi.org/project/django-oauth-login,5895.0,5895.0,3.0,,,,,
251,django-startproject,https://github.com/jefftriplett/django-startproject,,[],project-templates,Django Start Project template with batteries.,10,True,jefftriplett/django-startproject,,https://github.com/jefftriplett/django-startproject,BSD-3-Clause,2018-02-10 15:38:30,2025-07-20 04:28:29,2025-07-20 04:28:16,195.0,1.0,21.0,11.0,30.0,,2.0,258.0,,,,,,3.0,,,,3.0,,,,,
252,launchr,https://github.com/jayfk/launchr,,[],project-templates,"Launchr is an open source SaaS starter kit, based on Django.",10,True,jayfk/launchr,,https://github.com/jayfk/launchr,MIT,2019-09-09 09:48:19,2021-01-23 10:31:01,2021-01-23 10:30:53,15.0,,42.0,10.0,,2.0,23.0,242.0,,,,,,,,,,3.0,,,,,
253,django-docker-template,https://github.com/amerkurev/django-docker-template,,[],project-templates,"Dockerized Django with Postgres, Gunicorn, and Traefik or Caddy (with auto renew Lets Encrypt).",10,True,amerkurev/django-docker-template,,https://github.com/amerkurev/django-docker-template,MIT,2023-04-13 21:13:40,2025-04-19 09:28:14,2025-04-01 10:01:05,113.0,,39.0,5.0,12.0,3.0,9.0,217.0,,,,,,6.0,,,,3.0,,,,,
254,docker-django,https://github.com/jpbruinsslot/docker-django,,[],project-templates,A project to get you started with Docker and Django.,10,False,jpbruinsslot/docker-django,,https://github.com/jpbruinsslot/docker-django,MIT,2015-01-29 14:12:50,2018-12-15 10:58:21,2018-12-15 10:58:11,103.0,,57.0,11.0,3.0,,16.0,180.0,,,,,,,,,,3.0,,,,,
255,django-project-template,https://github.com/thorgate/django-project-template,,[],project-templates,"Thorgates Django project template - Django, React, Sass, optional Docker and more.",10,True,thorgate/django-project-template,,https://github.com/thorgate/django-project-template,ISC,2016-03-28 15:10:57,2025-05-02 10:38:59,2025-04-17 14:35:37,785.0,,16.0,14.0,33.0,2.0,3.0,125.0,,,,,,34.0,,,,3.0,,,,,
256,wq-django-template,https://github.com/wq/wq-django-template,,[],reusable-app-templates,Django + NPM (Create React App) template for building REST-ful web & hybrid apps with the wq framework.,10,True,wq/wq-django-template,,https://github.com/wq/wq-django-template,,2013-05-13 19:37:35,2024-03-27 14:08:47,2024-03-27 14:06:39,151.0,,7.0,5.0,3.0,,26.0,28.0,2023-11-08 18:00:24,2.0.0,26.0,,,4.0,,,,2.0,,,,,
257,djangorestframework-fsm,https://github.com/27medkamal/djangorestframework-fsm,,[],finite-state-machine,Automatically hook your Django-FSM transitions up to Django REST Framework.,10,False,27medkamal/djangorestframework-fsm,djangorestframework-fsm,https://github.com/27medkamal/djangorestframework-fsm,MIT,2018-10-25 23:32:47,2022-05-30 14:49:47,2021-01-22 05:03:20,26.0,,8.0,3.0,3.0,,3.0,19.0,,,,7.0,7.0,7.0,https://pypi.org/project/djangorestframework-fsm,957.0,957.0,3.0,,,,,
258,django-hydra,https://github.com/gone/django-hydra,,[],project-templates,A django/htmx/alpine/tailwind project template.,9,True,Lightmatter/django-hydra,,https://github.com/gone/django-hydra,,2013-11-04 15:53:38,2025-01-31 22:33:48,2025-01-28 18:17:13,2026.0,,10.0,20.0,1015.0,3.0,13.0,95.0,,,,,,39.0,,,,3.0,gone/django-hydra,,,,
259,cookiecutter-django-crud,https://github.com/wildfish/cookiecutter-django-crud,,[],reusable-app-templates,"A cookiecutter template to create a Django app around a model with CRUD views using django-vanilla-views, a..",9,False,wildfish/cookiecutter-django-crud,cookiecutter-django-crud,https://github.com/wildfish/cookiecutter-django-crud,BSD-3-Clause,2013-09-20 17:11:23,2015-12-10 16:38:04,2015-12-10 16:37:59,51.0,,32.0,6.0,6.0,,3.0,67.0,,,,,,4.0,https://pypi.org/project/cookiecutter-django-crud,,,2.0,,,,,
260,django-oauth2-authcodeflow,https://github.com/jrd/django-oauth2-authcodeflow,,[],authentication-authorization,Authenticate with any OpenId Connect/Oauth2 provider through authorization code flow. PKCE is also supported.,9,False,jrd/django-oauth2-authcodeflow,django-oauth2-authcodeflow,https://github.com/jrd/django-oauth2-authcodeflow,MIT,2020-11-27 10:40:53,2025-02-25 14:25:14,2025-02-25 14:25:10,114.0,,8.0,2.0,17.0,1.0,9.0,16.0,,,,,,12.0,https://pypi.org/project/django-oauth2-authcodeflow,2775.0,2775.0,3.0,,,,,
261,cookiecutter-django-app,https://github.com/edx/cookiecutter-django-app,,[],reusable-app-templates,A cookiecutter template for creating reusable Django packages (installable apps) quickly.,9,False,edx-unsupported/cookiecutter-django-app,cookiecutter-django-app,https://github.com/edx/cookiecutter-django-app,Apache-2.0,2016-07-05 18:49:15,2020-05-21 16:07:49,2020-05-21 16:07:38,124.0,,5.0,62.0,67.0,,,16.0,,,,,,21.0,https://pypi.org/project/cookiecutter-django-app,,,2.0,edx/cookiecutter-django-app,,,,
262,django-subscription,https://github.com/zhaque/django-subscription,,[],payment-subscriptions,Subscriptions or Recurring Billing App for django.,8,False,zhaque/django-subscription,django-subscription,https://github.com/zhaque/django-subscription,,2009-05-25 10:52:48,2020-09-24 17:57:10,2013-05-02 23:27:40,62.0,,49.0,5.0,6.0,2.0,3.0,189.0,,,,,,11.0,https://pypi.org/project/django-subscription,7.0,7.0,3.0,,,,,
263,django-discord-integration,https://github.com/Ninjaclasher/django-discord-integration,,[],messaging,"Discord integration for Django, supporting error reporting via webhooks.",8,True,Ninjaclasher/django-discord-integration,django-discord-integration,https://github.com/Ninjaclasher/django-discord-integration,AGPL-3.0,2019-05-12 19:51:58,2024-05-28 17:29:33,2024-05-28 17:28:12,48.0,,1.0,2.0,1.0,1.0,2.0,23.0,2024-05-28 17:29:05,1.2.8,4.0,7.0,7.0,2.0,https://pypi.org/project/django-discord-integration,787.0,787.0,3.0,,,,,
264,sos-django-template,https://github.com/erayerdin/sos-django-template,,[],project-templates,"SOS Django Template is a starter template for new Django projects with modern defaults, power cable included.",8,False,erayerdin/sos-django-template,,https://github.com/erayerdin/sos-django-template,WTFPL,2019-06-30 03:31:46,2022-03-03 20:49:10,2022-03-03 20:47:33,95.0,,2.0,2.0,29.0,5.0,29.0,23.0,2022-03-03 20:49:58,0.7.0,5.0,,,,,,,3.0,,,,,
265,django-address-model,https://github.com/agusmakmun/django-address-model,,[],fields-addresses,"django abstract model that provide the complete address, eg: no, na/rt, ca/rw, village/desa, sub district/kecamatan,..",8,False,agusmakmun/django-address-model,django-address-model,https://github.com/agusmakmun/django-address-model,MIT,2019-08-10 11:31:13,2020-11-18 09:48:51,2020-11-18 09:46:12,14.0,,5.0,1.0,1.0,2.0,,14.0,2020-11-18 09:49:40,1.0.4,1.0,8.0,8.0,,https://pypi.org/project/django-address-model,41.0,41.0,3.0,,,,,
266,django-loguru,https://github.com/tarsil/django-loguru,,[],logging,A middleware to log the requests and responses using loguru.,8,False,tarsil/django-loguru,django-loguru,https://github.com/tarsil/django-loguru,MIT,2021-11-29 14:24:04,2022-05-23 15:41:31,2022-05-23 15:41:31,10.0,,2.0,2.0,1.0,1.0,,11.0,,,,20.0,20.0,2.0,https://pypi.org/project/django-loguru,1433.0,1433.0,3.0,,,,,
267,ruff,,,[],sca,,8,False,astral-sh/ruff,ruff,,,,,,,,,,,,,,,,,,,,https://pypi.org/project/ruff,76153616.0,76153616.0,3.0,,,,,
268,django-locking,https://github.com/debrouwere/django-locking,,[],locking,"Prevents users from doing concurrent editing in Django. Works out of the box in the admin interface, or you can..",7,False,debrouwere/django-locking,django-locking,https://github.com/debrouwere/django-locking,,2010-06-01 20:20:54,2019-09-15 22:09:45,2012-02-15 16:11:21,21.0,,12.0,4.0,9.0,,,135.0,,,,7.0,7.0,3.0,https://pypi.org/project/django-locking,7.0,7.0,3.0,,,,,
269,django-minio,https://github.com/maddevsio/django_minio,,[],storage,Django app to use Minio Server as file storage.,7,False,maddevsio/django_minio,django-minio,https://github.com/maddevsio/django_minio,,2016-06-29 09:48:43,2019-04-02 17:08:55,2019-04-02 17:08:54,39.0,,15.0,5.0,4.0,1.0,4.0,65.0,,,,,,4.0,https://pypi.org/project/django-minio,28.0,28.0,3.0,,,,,
270,django-webpack-starter,https://github.com/khadegd/django-webpack-starter,,[],project-templates,"Django Webpack starter template for using Webpack 5 with Django 3.1 & Bootstrap 4. Yes, it can hot-reload.",7,True,khadegd/django-webpack-starter,,https://github.com/khadegd/django-webpack-starter,MIT,2017-10-12 03:03:24,2023-01-06 01:57:21,2020-11-05 16:12:57,30.0,,2.0,1.0,49.0,1.0,2.0,59.0,2020-11-05 16:16:12,1.2.1,2.0,,,,,,,3.0,,,,,
271,django-app-template,https://github.com/mlavin/django-app-template,,[],reusable-app-templates,A handy template for creating a new reusable Django application.,7,False,mlavin/django-app-template,,https://github.com/mlavin/django-app-template,BSD-2-Clause,2012-08-09 00:36:55,2014-06-29 18:45:14,2014-06-29 18:45:08,19.0,,15.0,7.0,2.0,2.0,3.0,54.0,,,,,,4.0,,,,3.0,,,,,
272,django-ninja-auth,https://github.com/mugartec/django-ninja-auth,,[],restful-api-ninja,,7,False,mugartec/django-ninja-auth,django-ninja-auth,https://github.com/mugartec/django-ninja-auth,WTFPL,2021-07-21 19:04:17,2023-09-27 22:24:48,2023-08-17 16:58:21,24.0,,5.0,1.0,5.0,2.0,3.0,35.0,,,,,,6.0,https://pypi.org/project/django-ninja-auth,190.0,190.0,3.0,,,,,
273,django-stripe-subscriptions,https://github.com/duplxey/django-stripe-subscriptions,,[],payment-subscriptions,How to handle subscription payments with Django and Stripe.,7,True,duplxey/django-stripe-subscriptions,django-stripe-subscriptions,https://github.com/duplxey/django-stripe-subscriptions,MIT,2020-09-15 21:07:04,2022-07-20 22:36:54,2022-07-20 22:36:53,29.0,,12.0,3.0,4.0,3.0,1.0,34.0,,,,,,3.0,https://pypi.org/project/django-stripe-subscriptions,,,3.0,,,,,
274,django-oauthost,https://github.com/idlesign/django-oauthost,,[],authentication-authorization,"Reusable application for Django, introducing OAuth2 server functionality.",7,True,idlesign/django-oauthost,django-oauthost,https://github.com/idlesign/django-oauthost,BSD-3-Clause,2011-11-06 14:47:51,2022-02-04 12:50:22,2022-02-04 12:50:18,144.0,,,3.0,1.0,1.0,2.0,25.0,,,,5.0,5.0,2.0,https://pypi.org/project/django-oauthost,117.0,117.0,3.0,,,,,
275,Linaro Automated Validation Architecture (LAVA),https://gitlab.com/lava/lava,,[],test-automation-system,LAVA is a continuous integration system for deploying operating systems onto physical and virtual hardware for running..,7,False,,,,,2023-07-10 08:22:03,2023-07-10 08:22:03,,,,49.0,,,117.0,332.0,15.0,,,8.0,,,,,,,3.0,,,,lava/lava,https://gitlab.com/lava/lava
276,django-fsm-freeze,https://github.com/ming-tung/django-fsm-freeze,,[],finite-state-machine,django-fsm data immutability support.,7,False,ming-tung/django-fsm-freeze,django-fsm-freeze,https://github.com/ming-tung/django-fsm-freeze,MIT,2021-06-11 15:38:15,2024-04-15 23:18:26,2024-01-03 16:18:35,110.0,,2.0,1.0,133.0,,4.0,3.0,2021-08-24 14:35:00,0.1.9,9.0,2.0,2.0,3.0,https://pypi.org/project/django-fsm-freeze,18.0,18.0,3.0,,,,,
277,django-reusable-app-template,https://github.com/bitlabstudio/django-reusable-app-template,,[],reusable-app-templates,"A template for kickstarting reusable Django apps, ready to be published on pypi.python.org, ready for test driven..",6,False,bitlabstudio/django-reusable-app-template,,https://github.com/bitlabstudio/django-reusable-app-template,,2013-06-08 12:05:01,2016-12-20 09:09:58,2016-12-20 09:09:10,91.0,,17.0,6.0,13.0,1.0,7.0,96.0,,,,,,9.0,,,,3.0,,,,,
278,django-base-template,https://github.com/Alex-CodeLab/django-base-template,,[],project-templates,"Project Template for Django + Bootstrap3 + pre-configured apps (like Allauth, django_compressor ). Probably the..",6,True,Alex-CodeLab/django-base-template,,https://github.com/Alex-CodeLab/django-base-template,,2015-07-26 18:36:02,2023-06-30 12:58:29,2023-06-30 12:58:29,101.0,,19.0,6.0,3.0,,5.0,70.0,2016-10-13 18:56:19,1.10,1.0,,,3.0,,,,3.0,,,,,
279,eventsourcing-eventstoredb,https://github.com/pyeventsourcing/eventsourcing-kurrentdb,,[],event-sourcing,Python package for eventsourcing with KurrentDB.,6,True,pyeventsourcing/eventsourcing-eventstoredb,eventsourcing-eventstoredb,https://github.com/pyeventsourcing/eventsourcing-kurrentdb,BSD-3-Clause,2021-07-15 13:43:52,2025-06-17 04:04:44,2025-05-14 22:53:25,73.0,,1.0,2.0,3.0,,,20.0,,,,,,2.0,https://pypi.org/project/eventsourcing-eventstoredb,398.0,398.0,3.0,pyeventsourcing/eventsourcing-kurrentdb,,-3.0,,
280,django-svc,https://github.com/django-svcs/django-svcs,,[],dependency-injection,A Django integration for SVCS.,6,False,django-svcs/django-svcs,django-svcs,https://github.com/django-svcs/django-svcs,,2024-08-25 20:58:12,2024-12-04 07:51:04,2024-12-04 07:50:27,55.0,,,1.0,9.0,2.0,,12.0,2024-12-04 07:51:05,0.3.4,6.0,,,3.0,https://pypi.org/project/django-svcs,23.0,23.0,3.0,,,,,
281,django-searchable-encrypted-fields,https://gitlab.com/guywillett/django-searchable-encrypted-fields,,[],encrpyted-fields,,6,False,,django-searchable-encrypted-fields,,,2019-04-09 15:14:16,2019-04-09 15:14:16,,,,2.0,,,3.0,15.0,9.0,,,4.0,,,,https://pypi.org/project/django-searchable-encrypted-fields,20429.0,20429.0,3.0,,,,guywillett/django-searchable-encrypted-fields,https://gitlab.com/guywillett/django-searchable-encrypted-fields
282,Avocado (fully automated testing primarily designed to test the Linux kernel) server backend.,https://github.com/avocado-framework/avocado-server,,[],test-automation-system,REST based interface for applications to interact with an avocado server.,6,False,avocado-framework/avocado-server,,https://github.com/avocado-framework/avocado-server,,2014-04-30 17:16:07,2017-12-15 05:20:37,2017-01-02 15:11:56,180.0,,12.0,12.0,54.0,4.0,3.0,3.0,,,,,,5.0,,,,3.0,,,,,
283,django-channels-discord,https://github.com/AdvocatesInc/django-channels-discord,,[],messaging,An interface server connecting Djangos Channels and Discord.,5,False,AdvocatesInc/django-channels-discord,django-channels-discord,https://github.com/AdvocatesInc/django-channels-discord,MIT,2019-06-12 18:59:13,2022-02-14 14:17:21,2022-02-08 05:58:49,9.0,,1.0,1.0,,1.0,2.0,12.0,2022-01-12 02:01:46,0.2.0,4.0,,,,https://pypi.org/project/django-channels-discord,,,3.0,,,,,
284,pytest-arch,https://github.com/nwilbert/pytest-arch,,[],architecture-testing,"A pythonic derivative of ArchUnit, in the form of a pytest plugin.",5,False,nwilbert/pytest-arch,,https://github.com/nwilbert/pytest-arch,Apache-2.0,2022-09-16 11:09:42,2023-03-11 11:36:29,2023-03-11 11:36:27,38.0,,,1.0,1.0,1.0,,11.0,,,,,,,,,,3.0,,,,,
285,eventsourcing-dynamodb,https://github.com/pyeventsourcing/eventsourcing-dynamodb,,[],event-sourcing,Python package for eventsourcing with DynamoDB.,5,False,pyeventsourcing/eventsourcing-dynamodb,eventsourcing-dynamodb,https://github.com/pyeventsourcing/eventsourcing-dynamodb,BSD-3-Clause,2021-07-15 13:42:53,2025-03-06 05:08:42,2025-02-28 14:15:50,29.0,,2.0,1.0,5.0,,,8.0,,,,,,5.0,https://pypi.org/project/eventsourcing-dynamodb,15.0,15.0,3.0,,,,,
286,python-library-template,https://github.com/AmbitionEng/python-library-template,,[],reusable-app-templates,The template for all public libraries by Ambition.,5,False,Opus10/python-library-template,,https://github.com/AmbitionEng/python-library-template,,2021-05-29 20:05:57,2025-04-18 15:07:52,2025-04-18 15:07:48,71.0,,3.0,3.0,23.0,,,5.0,,,,,,7.0,,,,3.0,AmbitionEng/python-library-template,,,,
287,eventsourcing-axonserver,https://github.com/pyeventsourcing/eventsourcing-axonserver,,[],event-sourcing,Python package for eventsourcing with Axon Server.,5,False,pyeventsourcing/eventsourcing-axonserver,eventsourcing-axonserver,https://github.com/pyeventsourcing/eventsourcing-axonserver,BSD-3-Clause,2022-05-03 22:48:32,2023-02-14 14:23:39,2023-02-14 14:23:22,19.0,,,1.0,,,,3.0,,,,2.0,2.0,,https://pypi.org/project/eventsourcing-axonserver,23.0,23.0,3.0,,,,,
288,django-payee,https://github.com/vporton/django-payee,,[],payment-subscriptions,Accept (regular and subscription) payments in Internet (currently supports PayPal). Advanced support for subscription..,5,False,vporton/django-payee,django-payee,https://github.com/vporton/django-payee,,2017-04-28 17:56:19,2025-07-15 13:51:34,2025-01-24 17:43:33,647.0,,2.0,3.0,1.0,11.0,4.0,2.0,,,,,,,https://pypi.org/project/django-payee,,,3.0,,,,,
289,django-reusable-app,https://github.com/AndreGuerra123/django-reusable-app,,[],reusable-app-templates,A cookiecutter template to package Django Reusable Apps.,4,False,AndreGuerra123/django-reusable-app,,https://github.com/AndreGuerra123/django-reusable-app,MIT,2019-03-27 15:15:28,2019-04-06 22:34:40,2019-04-06 22:34:25,7.0,,1.0,1.0,,1.0,,3.0,,,,,,,,,,3.0,,,,,
290,django-package-template,https://github.com/KryptedGaming/django-package-template,,[],reusable-app-templates,Template for creating packages.,4,False,KryptedGaming/django-package-template,django-package-template,https://github.com/KryptedGaming/django-package-template,MIT,2019-11-04 18:28:55,2021-02-21 16:40:51,2021-02-21 16:40:46,13.0,,1.0,,,,3.0,1.0,2020-10-27 15:29:35,1.0,1.0,,,,https://pypi.org/project/django-package-template,5.0,5.0,3.0,,,,,
291,pca-archunit,https://github.com/pcah/pca-archunit,,[],architecture-testing,A DSL & analysis library for testing architecture of your application. Part of the python-clean-architecture project.,4,False,pcah/pca-archunit,,https://github.com/pcah/pca-archunit,MIT,2022-09-30 01:23:46,2022-12-26 00:53:22,2022-12-26 00:53:18,12.0,,,1.0,,2.0,,,,,,,,,,,,3.0,,,,,
292,django-docker-heroku-template,https://github.com/bfirsh/django-docker-heroku-template,,[],project-templates,"Get a Django app up and running in dev, test, and production with best practices in 10 minutes.",3,False,bfirsh/django-docker-heroku-template,,https://github.com/bfirsh/django-docker-heroku-template,,2020-04-01 22:14:05,2022-03-26 10:44:04,2021-12-09 03:27:59,24.0,,2.0,3.0,23.0,,1.0,36.0,,,,,,2.0,,,,3.0,,,,,
293,cookiecutter-sveetch-djangoapp,https://github.com/sveetch/cookiecutter-sveetch-djangoapp,,[],reusable-app-templates,Yet another Cookiecutter template to produce a repository to start a Django application package with Python3.,3,False,sveetch/cookiecutter-sveetch-djangoapp,,https://github.com/sveetch/cookiecutter-sveetch-djangoapp,,2020-09-21 00:04:59,2025-05-30 02:45:00,2025-05-30 02:44:12,61.0,,2.0,2.0,1.0,,18.0,3.0,,,,,,,,,,3.0,,,,,
294,django-bootstrap-htmx-template-2023,https://github.com/digipodium/django-bootstrap-htmx-template-2023,,[],project-templates,"Django Website Template 2023 is a ready-to-use template for building websites using Django, Bootstrap 5, and Htmx.",0,False,digipodium/django-bootstrap-htmx-template-2023,,https://github.com/digipodium/django-bootstrap-htmx-template-2023,,2023-10-17 08:31:42,2023-10-18 08:25:02,2023-10-18 08:23:17,16.0,,,1.0,1.0,,,2.0,,,,,,2.0,,,,,,,,,
295,Squad (Software Quality Dashboard for LAVA) backend.,https://gitlab.com/Linaro/squad/squad,,[],test-automation-system,,0,False,,,,,2024-07-16 21:34:59,2024-07-16 21:34:59,,,,6.0,,,1.0,1.0,1.0,,,0.0,,,,,,,,,,,Linaro/squad/squad,https://gitlab.com/Linaro/squad/squad
296,Linaro Android Report,,,[],test-automation-system,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linaro/android-report,
